"Data Year","ID","Property Name","Reporting Status","Address","ZIP Code","Chicago Energy Rating","Exempt From Chicago Energy Rating","Community Area","Primary Property Type","Gross Floor Area - Buildings (sq ft)","Year Built","# of Buildings","Water Use (kGal)","ENERGY STAR Score","Electricity Use (kBtu)","Natural Gas Use (kBtu)","District Steam Use (kBtu)","District Chilled Water Use (kBtu)","All Other Fuel Use (kBtu)","Site EUI (kBtu/sq ft)","Source EUI (kBtu/sq ft)","Weather Normalized Site EUI (kBtu/sq ft)","Weather Normalized Source EUI (kBtu/sq ft)","Total GHG Emissions (Metric Tons CO2e)","GHG Intensity (kg CO2e/sq ft)","Latitude","Longitude","Location","Row_ID"
"2016","242554","South Commons - 3001 S Michigan","Submitted","3001 S Michigan Ave","60616",,,"DOUGLAS","Multifamily Housing","208,042","1964","1",,"45","3,709,038.5","17,821,725.3",,,,"103.5","145.9","113.6","155.9","1,630.3","7.8","41.84585979","-87.62921264","(41.84585979, -87.62921264)","2016-242554"
"2022","250032","California Park / McFetridge","Not Submitted","3843 N California Ave","60618","0.0","false","IRVING PARK",,"157,284",,,,,,,,,,,,,,,,"41.95161044859","-87.69802624009","(41.9516104485899, -87.69802624008655)","2022-250032"
"2017","254023","Olympia Lofts Condominium Association","Submitted","831-43 W. Adams St.","60607",,,"Near West Side","Multifamily Housing","122,850","1910","1",,"86","1,683,897","5,043,508",,,,"54.8","86.1","58.6","90.9","579.2","4.7","41.8742951","-87.65018","(41.8742951, -87.65018)","2017-254023"
"2014","160438","155 North Wacker","Submitted","155 N. Wacker","60606",,,"LOOP","Office","1,334,888","2009","1",,"80","81,559,800",,,"35,212,189",,"88","218","85","210","18,242","13.67","41.884658","-87.636809","(41.884658, -87.636809)","2014-160438"
"2016","116408","226-Senior Suites-Gage Park","Submitted","3244 W. 59th Street","60629",,,"GAGE PARK","Senior Care Community","60,000","2005","1",,"35","1,792,050.6","3,970,000.2",,,,"96","163.3","101","166.2","541.2","9","41.77517105","-87.71389848","(41.77517105, -87.71389848)","2016-116408"
"2018","101751",,"Exempt","7500 S SOUTH SHORE DR","60649",,"true","SOUTH SHORE",,"70,000",,"1","15,034",,,,,,,,,,,,,"41.76259226","-87.57231648","(41.76259226, -87.57231648)","2018-101751"
"2022","251893","Edgebrook Elementary -CPS","Submitted Data","6525 N Hiawatha Ave","60646","2.0","false","FOREST GLEN","K-12 School","65,590","1939","4",,"44","1,640,114.3","3,500,440.1","0","0",,"78.4","126.1","80.1","127.8","402","6.1","41.99946016478","-87.76182110323","(41.99946016477578, -87.7618211032257)","2022-251893"
"2022","175474","West Side Realty Corporation","Submitted Data","300 S Ashland Ave","60607","2.0","false","NEAR WEST SIDE","Office","65,885","1968","1",,"24","5,682,710.6","0","0","0",,"86.3","241.5","87.8","245.8","748.5","11.4","41.87759827808","-87.66683391626","(41.87759827807685, -87.66683391626343)","2022-175474"
"2022","251718","Mcpherson Elementary -CPS","Submitted Data","4728 N Wolcott Ave","60640","1.0","false","LINCOLN SQUARE","K-12 School","155,337","1888","4",,"25","3,904,252.8","12,890,669.8","0","0",,"108.1","157.5","113.6","163.3","1,198.9","7.7","41.96784758016","-87.67632504502","(41.96784758016131, -87.67632504502491)","2022-251718"
"2016","111545","(IL592) - The Conservatory","Submitted","2314 N. Lincoln Park West","60614",,,"LINCOLN PARK","Multifamily Housing","113,870","1978","1",,"6","6,113,413.5","1,500,935.4",,,,"66.9","182.4","69.5","190.3","1,206.6","10.6","41.92439637","-87.63714388","(41.92439637, -87.63714388)","2016-111545"
"2016","156549","601 South LaSalle","Submitted","601 South LaSalle Street","60605",,,"LOOP","Office","80,000","1917","1",,"33","7,640,802.1","241,253.8",,,,"98.5","303.1","97.7","299.5","1,421.2","17.8","41.87421567","-87.63141904","(41.87421567, -87.63141904)","2016-156549"
"2022","102550",,"Not Submitted","809 817 W EASTWOOD AVE","60640","0.0","false","UPTOWN",,"53,790",,,,,,,,,,,,,,,,"41.96632996495","-87.65041997184","(41.96632996494915, -87.65041997184002)","2022-102550"
"2017","104263","444-454 W. Melrose St.","Submitted","450 W. Melrose St.","60657",,,"LAKE VIEW","Multifamily Housing","57,863","1967","1",,"50","887,410","4,190,492",,,,"87.8","124.2","93.7","130","386.7","6.7","41.9398511","-87.65844752","(41.9398511, -87.65844752)","2017-104263"
"2018","251729","Hope College Prepa HS -CPS","Exempt","5515 South Lowe Ave","60621",,"true","ENGLEWOOD",,"159,500",,"1","1,788",,,,,,,,,,,,,"41.79341718","-87.64099251","(41.79341718, -87.64099251)","2018-251729"
"2016","120103","British School","Submitted","814 W. Eastman","60622",,,"NEAR NORTH SIDE","K-12 School","82,901","2007","1",,"93","2,016,441.8",,,,,"24.3","76.4","24.3","76.4","371.7","4.5","41.907456","-87.648585","(41.907456, -87.648585)","2016-120103"
"2018","103596","550 West Jackson","Submitted","550 West Jackson Boulevard","60661","3.5","false","NEAR WEST SIDE","Office","433,994","2001","1","3,255","68","26,965,220.2",,,,,"62.1","174","62.1","174","4,486","10.3","41.8783471","-87.64152501","(41.8783471, -87.64152501)","2018-103596"
"2015","101851","150-160 E. Huron","Submitted","150-160 E. Huron","60611",,,"NEAR NORTH SIDE","Hotel","359,801","1972","1",,"21","22,436,087","28,762,217",,,,"142.3","279.7","145.3","282.9","6,035","16.8","41.89521657","-87.62317404","(41.89521657, -87.62317404)","2015-101851"
"2022","250164","Cumberland Centre - Building 1","Exempt","5440 N Cumberland Ave","60656",,"true","OHARE",,"251,724",,,,,,,,,,,,,,,,"41.97869735517","-87.83673603531","(41.978697355174326, -87.83673603531183)","2022-250164"
"2017","252018","5000 Marine Drive Corporation","Submitted","5000 N. Marine Dr.","60640",,,"UPTOWN","Multifamily Housing","121,500","1925","1",,"41","1,587,464","10,022,831",,,,"95.6","127.6","104","136.5","825.9","6.8","41.97365849","-87.65167791","(41.97365849, -87.65167791)","2017-252018"
"2015","158316","Hard Rock Hotel","Submitted","230 N Michigan Ave","60601",,,"LOOP","Hotel","399,000","1929","1",,"42","18,309,730","22,007,699",,,,"101","202","103.8","204.1","4,848","12.1","41.88660481","-87.62500515","(41.88660481, -87.62500515)","2015-158316"
"2018","252033","Erie Elementary Charter School","Submitted","1405 N. Washtenaw","60622","3.0","false","WEST TOWN","K-12 School","58,856","2013","1","442","67","1,521,527.8","2,118,387.6",,,,"61.8","110.2","62.3","110.7","365.6","6.2","41.90674161","-87.69410607","(41.90674161, -87.69410607)","2018-252033"
"2022","101770","10/30 South Wacker","Submitted Data","10 S Wacker Dr","60606","3.5","false","LOOP","Office","3,014,304","1983","1",,"72","138,626,194.9","2,415,861.1","0","0",,"49","135.7","49.7","137.6","18,394.6","6.4","41.88172245681","-87.6371636182","(41.881722456809335, -87.63716361820067)","2022-101770"
"2015","244534","One Museum Park East Condominium Association","Submitted","1211 S. Prairie Private","60605",,,"NEAR SOUTH SIDE","Multifamily Housing","952,287","2008","1",,"72","21,361,160","41,952,028",,,,"66.5","116.7","69","119.3","6,520","6.8","41.86619413","-87.62121604","(41.86619413, -87.62121604)","2015-244534"
"2018","105530","2019 - 6900 S Crandon","Submitted","6900 S. Crandon Ave","60649","4.0","false","SOUTH SHORE","Senior Care Community","129,595","1948","1","15,768","100","764,768.1",,,,,"5.9","16.5","5.9","16.5","127.2","1","41.76259226","-87.57231648","(41.76259226, -87.57231648)","2018-105530"
"2018","172387","Wrigley GIC","Submitted","1132 West Blackhawk","60622",,"true","NEAR NORTH SIDE","Office","191,780","2005","1","10,849",,"22,885,631.7","32,320,900.7",,,,"287.9","511.1","289.3","512.2","5,524.1","28.8","41.90715786","-87.65671987","(41.90715786, -87.65671987)","2018-172387"
"2017","113602","Twelve Nine Astor Building Corporation","Submitted","1209 North Astor Street","60610",,,"NEAR NORTH SIDE","Multifamily Housing","97,000","1925","1",,"76","1,116,741","6,389,723",,,,"77.4","105.3","84.8","113.4","545.9","5.6","41.9037528","-87.63558845","(41.9037528, -87.63558845)","2017-113602"
"2015","165606","museum of contemporary art","Submitted","220 e. chicago ave.","60611",,,"NEAR NORTH SIDE","Museum","300,000","1996","2",,,"15,922,586","18,860,854",,,,"115.9","232.7","115.9","232.7","4,201","14","41.89722484","-87.6210481","(41.89722484, -87.6210481)","2015-165606"
"2022","251377","Hurley, Edward N -CPS","Submitted Data","3849 W 69th Pl","60629","1.0","false","WEST LAWN","K-12 School","55,250","1953","5",,"6","2,630,863.5","4,197,439.8","0","0",,"123.6","213.1","125.1","210.5","569.5","10.3","41.76675829721","-87.71950803784","(41.7667582972132, -87.71950803784463)","2022-251377"
"2017","120030","Claretian Missionaries Service","Submitted","205 W. Monroe","60606",,,"LOOP","Worship Facility","108,561","1898","1",,"2","4,510,862","6,808,055",,,,"104.3","196.3","113.2","205.7","1,195.6","11","41.88065299","-87.63412025","(41.88065299, -87.63412025)","2017-120030"
"2022","103315",,"Submitted Data","230  E ONTARIO ST","60611","3.0","false","NEAR NORTH SIDE","Multifamily Housing","138,600","1969","1",,,"1,876,553.1","7,933,752.9","0","0",,"70.8","98","74.3","99.9","668.6","4.8","41.89348367731","-87.62188276841","(41.89348367731226, -87.62188276840526)","2022-103315"
"2017","146136","Reside on Barry","Submitted","533-549 W BARRY AVE","60657",,,"LAKE VIEW","Multifamily Housing","145,920","1966","1",,"48","3,829,168","7,945,800",,,,"80.7","139.6","85.8","145","1,130","7.7","41.9398511","-87.65844752","(41.9398511, -87.65844752)","2017-146136"
"2022","111633",,"Submitted Data","2130  N LINCOLN PARK WEST","60614","4.0","false","LINCOLN PARK","Multifamily Housing","139,707","1927","1",,"87","2,320,314.9","7,113,463.4","0","0",,"67.5","100","71.4","103.4","683.4","4.9","41.92111053136","-87.63657754647","(41.92111053136255, -87.63657754647096)","2022-111633"
"2015","251418","Hitch Elemen-CPS","Submitted","5625 N Mcvicker Ave","60646",,,"NORWOOD PARK","K-12 School","82,050","1926","1",,"46","2,652,512","1,819,613",,,,"54.5","124.8","55.1","125.7","630","7.7","41.98409017","-87.7788465","(41.98409017, -87.7788465)","2015-251418"
"2017","101972","150 North Wacker Drive","Submitted","150 North Wacker Drive","60606",,,"LOOP","Office","265,117","1970","1",,"79","10,809,711","19,762,440",,,,"115.3","206.3","124.7","216.1","3,048.3","11.5","41.88476971","-87.63734502","(41.88476971, -87.63734502)","2017-101972"
"2018","174135","Times Square Apartments","Submitted","869 Buena","60613","3.0","false","UPTOWN","Multifamily Housing","142,000","1923","1","5,362","63","2,714,194.8","10,305,964.9",,,,"91.7","129.7","92.1","130.2","998.9","7","41.95402016","-87.6620278","(41.95402016, -87.6620278)","2018-174135"
"2022","250118","Norwegian American Hospital","Submitted Data","1044 N Francisco Ave","60622","2.5","false","WEST TOWN","Hospital (General Medical & Surgical)","312,898","1917","2",,"52","35,405,560.5","28,868,293.5","0","0",,"205.4","413.7","203.6","407.4","6,196.7","19.8","41.90052495717","-87.69943295362","(41.900524957170965, -87.69943295362468)","2022-250118"
"2016","120614","Gateway to West Loop","Submitted","16-40 S. Halsted","60661",,,"NEAR WEST SIDE","Supermarket/Grocery Store","95,862","2012","1",,"65","14,177,061.3","8,328,003.1",,,,"234.8","555.6","240.1","561.2","3,055.5","31.9","41.88105","-87.647382","(41.88105, -87.647382)","2016-120614"
"2016","254052","The Martha Washington","Submitted","2324 W Irving Park Rd","60610",,,"North Center","Multifamily Housing","103,162","2005","1",,"42","2,213,211.5","7,249,335.7",,,,"91.7","141.1","100.5","149.5","793","7.7","41.946621","-87.70269","(41.946621, -87.70269)","2016-254052"
"2015","238266","The Fordham Condominium Association","Submitted","25 E Superior","60611",,,"NEAR NORTH SIDE","Multifamily Housing","588,926","2002","1",,"6","30,619,605","9,928,746",,"8,090,796",,"82.6","194.7","84.9","202.1",,,"41.89530417","-87.62727758","(41.89530417, -87.62727758)","2015-238266"
"2022","256530",,"Submitted Data","1616 E 56Th St","60637","4.0","false","Hyde Park","Multifamily Housing","438,246","2018","1",,"93","8,100,746","9,122,142.2","0","0",,"51.3","96.2","53.1","97.4","1,551.5","4.6","41.79350627033","-87.58575578121","(41.7935062703277, -87.58575578120548)","2022-256530"
"2018","251439","Bennett Elementary -CPS","Exempt","10115 S Prairie Ave","60628",,"true","ROSELAND",,"66,600",,"1",,,,,,,,,,,,,,"41.71035808","-87.61703676","(41.71035808, -87.61703676)","2018-251439"
"2015","234748","800 N. Michigan Ave.","Submitted","800 N. Michigan Ave","60611",,,"NEAR NORTH SIDE","Multifamily Housing","602,123","1999","1",,"3","51,666,995","13,527,436",,,,"108.3","293","110.3","298.9","11,099","18.4","41.89701919","-87.62529836","(41.89701919, -87.62529836)","2015-234748"
"2016","113670","219 E. Lake Shore Drive Condo Association","Submitted","219 E. Lake Shore Drive","60611",,,"NEAR NORTH SIDE","Multifamily Housing","117,334","1980","1",,"77","3,272,831.3","7,084,427.5",,,,"88.3","151","94.9","158","979.5","8.3","41.89579275","-87.62247957","(41.89579275, -87.62247957)","2016-113670"
"2016","252057","Beecher, Kelley, Green, Foster, Social Science Research Building","Submitted","1126 East 59th Street","60637",,,"HYDE PARK","Office","181,231","1929","3",,,"4,268,081",,"11,117,357.7",,,"84.9","147.7","91.3","155.4","1,524.9","8.4","41.78781347","-87.59827692","(41.78781347, -87.59827692)","2016-252057"
"2017","244426","Park Alexandria Condominium Association","Submitted","125 South Jefferson Street","60661",,,"NEAR WEST SIDE","Multifamily Housing","418,371","2003","1",,"56","7,999,635","19,614,975",,,,"66","109.3","70","113","2,520.9","6","41.87993249","-87.64207007","(41.87993249, -87.64207007)","2017-244426"
"2017","252294","Reside on Wellington","Submitted","510-24 West Wellington Ave","60657",,,"LAKE VIEW","Multifamily Housing","72,000","1949","1",,"75","915,989","5,275,900",,,,"86","116.9","94.1","125.4","449.6","6.2","41.93653853","-87.64219914","(41.93653853, -87.64219914)","2017-252294"
"2016","105586","HRTL - Parkway Apts: 712 W Diversey","Submitted","712 West Diversey Parkway","60614",,,"LAKE VIEW","Multifamily Housing","52,624","1929","1",,"60","1,525,709.2","3,313,656.8",,,,"92","157.2","99.1","164.6","457.2","8.7","41.92201051","-87.65461957","(41.92201051, -87.65461957)","2016-105586"
"2016","101729","540 West Madison","Submitted","540 W. Madison","60661",,,"NEAR WEST SIDE","Financial Office","1,222,281","2004","1",,"86","84,125,623.7","688,143.4",,,,"69.4","216.7","70","218.8","15,542.7","12.7","41.88256638","-87.6416484","(41.88256638, -87.6416484)","2016-101729"
"2018","120931","10 South State","Submitted","10-20 South State Street","60603","4.0","false","LOOP","Retail Store","56,109","1970","1","172","65","2,604,656","340,900.8",,,,"52.5","136.4","52.4","136.1","451.4","8","41.88127065","-87.62814571","(41.88127065, -87.62814571)","2018-120931"
"2016","113726","(IL602) - 227-237 E Delaware Place","Submitted","227-237 E. Delaware Place","60611",,,"NEAR NORTH SIDE","Multifamily Housing","197,400","1929","1",,"92","2,513,248.5","10,377,176.2",,,,"65.3","95.2","72.2","102.4","1,014.4","5.1","41.89579275","-87.62247957","(41.89579275, -87.62247957)","2016-113726"
"2015","101878","200 West Jackson Boulevard Building","Submitted","200 West Jackson Blvd.","60606",,,"LOOP","Office","545,162","1971","1",,"79","22,229,555","22,591,625",,"7,564,392",,"96.1","185.4","98","187.4","6,065","11.1","41.87843672","-87.63410024","(41.87843672, -87.63410024)","2015-101878"
"2017","255020","Ace Hotel Chicago","Submitted","311 N. Morgan St.","60607",,,"Near West Side","Hotel","128,451","2017","1",,"47","8,407,345","8,393,639",,,,"130.8","274.1","136.4","280","2,000.3","15.6","41.88717109","-87.65213461","(41.88717109, -87.65213461)","2017-255020"
"2018","112530","4240 N Clarendon","Submitted","4240 N Clarendon","60613","3.5","false","UPTOWN","Multifamily Housing","75,000","1900","1","2,201","72","1,777,450.7","2,507,851.9",,,,"57.1","101.5","57.7","102.2","428.9","5.7","41.95402016","-87.6620278","(41.95402016, -87.6620278)","2018-112530"
"2022","251474","Audubon Elementary, John J - CPS","Submitted Data","3500 N Hoyne Ave","60618","2.0","false","NORTH CENTER","K-12 School","72,489","1894","4",,"48","1,201,242.4","5,353,410","0","0",,"90.4","123.9","95.3","128.8","442.6","6.1","41.94509807737","-87.68107885384","(41.945098077372535, -87.68107885384137)","2022-251474"
"2017","251426","Haley Elemen-CPS","Submitted","11411 S Eggleston Ave","60628",,,"ROSELAND","K-12 School","101,294","1979","1",,"53","3,207,882","4,102,414",,,,"72.2","142","80.7","154.9","811","8","41.68638717","-87.63335829","(41.68638717, -87.63335829)","2017-251426"
"2016","159651","The Wellington Condominium Association","Submitted","352-360 W. Wellington Ave.","60657",,,"LAKE VIEW","Multifamily Housing","145,000","1950","1",,"71","2,202,940.7","8,763,681.5",,,,"75.6","111.2","83.3","119.2","871.5","6","41.93692151","-87.63910514","(41.93692151, -87.63910514)","2016-159651"
"2022","141321",,"Submitted Data","950  W HURON ST","60642","4.0","false","WEST TOWN","Multifamily Housing","78,288","2001","1",,"93","1,333,662.7","2,662,059.5","0","0",,"51","83.4","51.2","82","317.1","4","41.89512565117","-87.65215320647","(41.89512565116604, -87.65215320647107)","2022-141321"
"2017","251949","Wyler","Submitted","5837 S. Maryland Ave.","60637",,,"HYDE PARK","Laboratory","208,526","1967","1",,,"13,664,490",,"26,041,139",,,"190.4","356","198.5","365.7","4,255.6","20.4","41.788876","-87.60489","(41.788876, -87.60489)","2017-251949"
"2015","251865","PrietoDrJorg-CPS","Submitted","2231 N CENTRAL AVE","60639",,,"BELMONT CRAGIN","K-12 School","115,458","1946","1",,"15","4,974,597","3,903,905",,,,"76.9","170.8","79","173","1,207","10.5","41.92104626","-87.76524049","(41.92104626, -87.76524049)","2015-251865"
"2018","251554","Ward J-CPS","Submitted","2701 S Shields Ave","60616","2.5","false","ARMOUR SQUARE","K-12 School","85,194","1874","1","736","53","2,146,969.6","3,777,681.8",,,,"69.5","117.1","70.1","117.7","557.8","6.5","41.84344383","-87.63512391","(41.84344383, -87.63512391)","2018-251554"
"2016","131291","29 N. Wacker","Submitted","29 N. Wacker","60606",,,"LOOP","Office","137,963.8","1951","1",,"67","8,350,924.6","6,388,947.4",,,,"106.8","238.7","113.7","244.3","1,878.6","13.6","41.88268681","-87.63674119","(41.88268681, -87.63674119)","2016-131291"
"2018","242537","James Kilmer Condo Association","Submitted","1560 North Sandburg Terrace","60610","3.0","false","NEAR NORTH SIDE","Multifamily Housing","750,266","1971","2","24,002","62","16,387,692.7","47,345,232.5",,,,"84.9","127.4","85.3","126.6","5,241.1","7","41.9104154","-87.63270387","(41.9104154, -87.63270387)","2018-242537"
"2022","244535","(IL526)-Carl Sandburg Village","Submitted Data","1355 N Sandburg Ter","60610","3.0","false","NEAR NORTH SIDE","Multifamily Housing","847,443","1963","2",,"65","12,291,280.2","48,124,945.8","0","0",,"83.6","117.6","88.4","121.2","4,175.1","5.8","41.907556327","-87.63204594854","(41.9075563269974, -87.63204594853893)","2022-244535"
"2016","243692","5445 Edgewater Plaza Condominium Association","Submitted","5445 N. Sheridan Rd.","60640",,,"EDGEWATER","Multifamily Housing","425,474","1971","1",,"23","10,983,623.8","40,649,874",,,,"121.4","181.4","133.2","193.9","4,183.6","9.8","41.98108553","-87.65453412","(41.98108553, -87.65453412)","2016-243692"
"2022","253956",,"Submitted Data","3611 W Montrose Ave","60618","4.0","false","Irving Park","Multifamily Housing","50,000","1996","1",,"87","983,856.6","2,096,938.7","0","0",,"61.6","99.1","62.7","100.3","241","4.8","41.9609543479","-87.71851938472","(41.960954347903765, -87.71851938472402)","2022-253956"
"2022","256955",,"Submitted Data","3141 N Sheffield Ave","60657","1.5","false",,"Multifamily Housing","72,570","2000","1",,"34","2,356,054.5","3,132,686.1","0","0",,"75.6","136.2","77.4","136.5","476.7","6.6","41.93926493226","-87.65393672603","(41.93926493225757, -87.65393672602949)","2022-256955"
"2022","159245","Maple Pointe Apartments","Submitted Data","150 W Maple St","60610","2.5","false","NEAR NORTH SIDE","Multifamily Housing","279,955","1996","1",,"52","6,127,987.7","19,809,957.3","0","0",,"92.7","135.6","95.6","137.2","1,859.3","6.6","41.90193587755","-87.63341001536","(41.901935877547665, -87.63341001535879)","2022-159245"
"2018","121222","H/B Winchester, LLC","Submitted","4500 N Winchester Ave","60640","1.0","false","LINCOLN SQUARE","Multifamily Housing","81,094","1968","1","3,941","6","2,475,914.4","9,463,100.2",,,,"147.2","208","145.3","206","914.5","11.3","41.97223008","-87.6645957","(41.97223008, -87.6645957)","2018-121222"
"2017","172565","Vesta Lofts","Submitted","125 E. 21st Street","60616",,,"NEAR SOUTH SIDE","Multifamily Housing","65,000","1913","1",,"30","1,347,119","3,495,479",,,,"74.5","121.5","75","123.2","434.7","6.7","41.84550365","-87.63055693","(41.84550365, -87.63055693)","2017-172565"
"2017","160453","Halsted Flats","Submitted","3740 N. Halsted St.","60613",,,"LAKE VIEW","Multifamily Housing","229,029","2014","1",,"39","9,852,658","8,546,299",,,,"80.3","174.3","82.9","177","2,275.6","9.9","41.950426","-87.649507","(41.950426, -87.649507)","2017-160453"
"2016","101972","150 North Wacker Drive","Submitted","150 North Wacker Drive","60606",,,"LOOP","Office","265,117","1970","1",,"82","10,872,208.3","17,978,718.5",,,,"108.8","200","117.9","209.6","2,958.9","11.2","41.88476971","-87.63734502","(41.88476971, -87.63734502)","2016-101972"
"2017","172607","Marshfield Lofts","Submitted","1740 N. Marshfield","60622",,,"WEST TOWN","Multifamily Housing","70,916","1993","1",,"97","752,653","2,292,495",,,,"42.9","67.3","46.6","71.4","260.9","3.7","41.90225377","-87.68447845","(41.90225377, -87.68447845)","2017-172607"
"2017","118349","Chicago Bar Association","Submitted","321 S. Plymouth Ct.","60604",,,"LOOP","Office","99,051","1990","1",,"36","9,530,279",,,,,"96.2","302.1","95.9","301.2","1,762.1","17.8","41.87761956","-87.62845092","(41.87761956, -87.62845092)","2017-118349"
"2017","175830","Riverfront Plaza","Submitted","2647 N Elston Avenue","60647",,,"LOGAN SQUARE","Strip Mall","213,311","1986","1",,,"16,244,880","13,131,425",,,,"137.7","303.8","137.7","303.8","3,701.1","17.4","41.93034981","-87.68219109","(41.93034981, -87.68219109)","2017-175830"
"2018","250055","Von Steuben-CPS","Submitted","5039 N KIMBALL AVE","60625","4.0","false","NORTH PARK","K-12 School","248,453","1928","1","3,520","87","3,472,030.7","10,501,825.4",,,,"56.2","83.5","55.1","82.3","1,135.4","4.6","41.97280582","-87.71281644","(41.97280582, -87.71281644)","2018-250055"
"2018","104879","2600 N Hampden","Submitted","2600 N Hampden Court","60614","4.0","false","LINCOLN PARK","Multifamily Housing","65,000","2005","1","1,518","86","2,513,767.1",,,,,"38.7","108.3","37.7","105.5","418.2","6.4","41.92201051","-87.65461957","(41.92201051, -87.65461957)","2018-104879"
"2017","116810","Verde Condo Association","Submitted","680 N Green Street","60642",,,"WEST TOWN","Multifamily Housing","70,950","1999","1",,"81","2,138,021","2,065,800",,,,"59.3","125.2","63","129.7","505","7.1","41.89983093","-87.65764114","(41.89983093, -87.65764114)","2017-116810"
"2022","174155",,"Not Submitted","1040  W GRANVILLE AVE","60660","0.0","false","EDGEWATER",,"140,000",,,,,,,,,,,,,,,,"41.99470059652","-87.6571830589","(41.99470059651846, -87.65718305889982)","2022-174155"
"2016","250083","Daniel Hudson Burnham Apartments","Submitted","1930 W. Loyola Ave","60626",,,"WEST RIDGE","Multifamily Housing","99,530","1983","1",,"50","2,538,644","8,804,160.8",,,,"114","173","119","176.4","935.6","9.4","42.00058336","-87.6788202","(42.00058336, -87.6788202)","2016-250083"
"2018","251399","Park Manor E-CPS","Submitted","7037 S Rhodes Ave","60637","1.0","false","GREATER GRAND CROSSING","K-12 School","62,706","1913","1","1,999","6","1,738,967.4","8,275,154.6",,,,"159.7","216.2","158.5","214.9","728.8","11.6","41.76678503","-87.61131313","(41.76678503, -87.61131313)","2018-251399"
"2016","251612","Otis Element-CPS","Submitted","525 N Armour St","60622",,,"WEST TOWN","K-12 School","94,414","1889","1",,"74","1,967,993.5","5,410,927.2",,,,"78.2","125.6","88.3","137","650.1","6.9","41.89131447","-87.6654786","(41.89131447, -87.6654786)","2016-251612"
"2022","173930",,"Submitted Data","5709  S ELLIS AVE","60637","3.0","false","HYDE PARK","Residence Hall/Dormitory","73,837","1902","1",,"69","1,452,750","79,158","3,944,510.5","0",,"74.2","120.5","78.3","126.1","457.5","6.2","41.79108847597","-87.6011487702","(41.79108847597262, -87.60114877020017)","2022-173930"
"2022","175365","College of Education Building","Submitted Data","2247 N Halstead Ave","60614","2.0","false","LINCOLN PARK","College/University","51,170","2000","1",,,"3,675,082.2","5,654","0","0",,"71.9","201.2","72","201.4","484.4","9.5","41.92320471602","-87.64853523556","(41.923204716018844, -87.64853523555824)","2022-175365"
"2018","254513","Xavier","Submitted","625 W Division St","60610","4.0","false","Near North Side","Multifamily Housing","232,582","2015","1","6,767","76","7,301,891.5","6,360,933",,,,"58.7","116.6","58.2","116","1,552.6","6.7","41.90412113","-87.63142484","(41.90412113, -87.63142484)","2018-254513"
"2017","243596","Imperial Towers Condominium","Submitted","4250 N Marine Dr","60613",,,"UPTOWN","Multifamily Housing","1,126,000","1962","1",,"47","19,374,414","78,977,380",,,,"87.3","127.7","93.8","134.5","7,777.1","6.9","41.96030097","-87.64752405","(41.96030097, -87.64752405)","2017-243596"
"2017","172406","Oakley Sqaure","Submitted","2333 W. JACKSON BLVD.","60612",,,"NEAR WEST SIDE","Multifamily Housing","277,185","1979","3",,"98","3,654,215","11,397,987",,,,"54.3","84.6","57.5","88.2","1,281","4.6","41.88112401","-87.68648584","(41.88112401, -87.68648584)","2017-172406"
"2022","251528","Oglesby -CPS","Exempt","7646 S Green St","60620",,"true","AUBURN GRESHAM",,"77,140",,,,,,,,,,,,,,,,"41.75469090537","-87.64550666368","(41.75469090536944, -87.64550666368382)","2022-251528"
"2015","251754","Phillip Murr-CPS","Submitted","5335 S KENWOOD AVE","60615",,,"HYDE PARK","K-12 School","73,984","1959","1",,"49","3,260,630","2,126,229",,,,"72.8","168.6","75.2","171.1","768","10.4","41.79867799","-87.59280228","(41.79867799, -87.59280228)","2015-251754"
"2022","101572","King College Prep -CPS","Exempt","4445 S Drexel Blvd","60653",,"true","KENWOOD",,"310,545",,,,,,,,,,,,,,,,"41.81369470514","-87.60383761064","(41.81369470514084, -87.60383761063724)","2022-101572"
"2016","173831","Lakeview YMCA","Submitted","3321-3333 N.Marshfield","60657",,,"LAKE VIEW","Fitness Center/Health Club/Gym","93,228","1928","1",,,"5,028.9","9,858,700",,,,"105.8","111.2","117.6","123.6","524.6","5.6","41.94246355","-87.66961411","(41.94246355, -87.66961411)","2016-173831"
"2022","158287","5999-Westin Chicago River North","Submitted Data","320 N Dearborn Ave","60654","3.5","false","NEAR NORTH SIDE","Hotel","512,165","1987","1",,"73","23,902,084.4","6,633,099.8","0","0",,"63.9","154.7","66.3","161.3","3,500.6","7.3","41.88807037764","-87.62969225672","(41.88807037763845, -87.62969225672218)","2022-158287"
"2022","117348",,"Submitted Data","5969  N RAVENSWOOD AVE","60660","4.0","false","EDGEWATER","Multifamily Housing","82,971","1981","1",,"94","2,135,100.2","1,331,416.2","0","0",,"41.8","88.9","42.4","90.2","351.9","4.2","41.99036291708","-87.67454747596","(41.990362917077086, -87.67454747596022)","2022-117348"
"2017","157955","Hilton Chicago","Submitted","720 S. Michigan Avenue","60605",,,"LOOP","Hotel","2,054,590","1927","1",,"41","89,771,119","129,980,702",,,,"107","203.6","111.5","208.4","23,502.1","11.4","41.87250897","-87.6251104","(41.87250897, -87.6251104)","2017-157955"
